fileId,title,artist,producer,gn,mode,bpm,offsetMs,src,lvEasy,lvNormal,lvHard,notesEasy,notesNormal,notesHard,durEasy,durNormal,durHard,measEasy,measNormal,measHard,chartBpm,titleZhCn,artistZhCn,titleEn,artistEn,origName,enc,seed,seed1,seed2,innerOff,size
11698,Go Go,高耀太,朱貝,sdom1698k.gn,K,146,4,kgn,4,8,12,365,588,820,129,129,129,308,335,341,146,Go Go,高耀太,Go Go,,sdom1698K.gm,sdom,1044917,,,456,66216
1698,Go Go,高耀太,朱貝,sdom1698t.gn,T,146,4,kgn,1,2,5,188,287,379,129,129,129,199,261,296,146,Go Go,高耀太,Go Go,,sdom1698T.gm,sdom,16559437,,,456,47988
11699,Nonsense,高耀太,TONY.C,sdom1699k.gn,K,132,0,kgn,3,6,10,331,515,735,123,123,123,246,275,289,132,Nonsense,高耀太,Nonsense,,sdom1699K.gm,sdom,736269,,,456,52296
1699,Nonsense,高耀太,TONY.C,sdom1699t.gn,T,132,0,kgn,2,3,4,293,331,366,123,123,123,233,246,255,132,Nonsense,高耀太,Nonsense,,sdom1699T.gm,sdom,8967522,,,456,52296
11700,更愛你,高耀太,TONY.C,sdom1700k.gn,K,130,13,kgn,3,5,11,313,478,775,131,131,131,217,252,280,130,更爱你,高耀太,,,sdom1700K.gm,sdom,10275474,,,456,50556
1700,更愛你,高耀太,TONY.C,sdom1700t.gn,T,130,13,kgn,2,3,5,271,313,478,131,131,131,211,217,252,130,更爱你,高耀太,,,sdom1700T.gm,sdom,4675663,,,456,50556
11701,Mannequin,HyunA Feat. Maboos,TONY.C,sdom1701k.gn,K,125,0,kgn,3,4,9,267,339,545,99,99,99,200,210,218,125,Feat.Maboos,韩尤娜,Feat.Maboos,,sdom1701K.gm,rewu,9458173,,,,39816
1701,Mannequin,HyunA Feat. Maboos,TONY.C,sdom1701t.gn,T,125,0,kgn,2,3,4,223,267,339,99,99,99,181,200,210,125,Feat.Maboos,韩尤娜,Feat.Maboos,,sdom1701T.gm,rewu,3628250,,,,39816
11702,funrun,胡彥斌,TONY.C,sdom1702k.gn,K,145.85,0,songname,4,6,16,435,495,857,121,121,121,259,271,307,145.85,Funrun,胡彦斌,Funrun,,sdom1702K.gm,sdom,1044917,,,456,59052
1702,funrun,胡彥斌,TONY.C,sdom1702t.gn,T,145.85,0,songname,3,4,6,357,434,495,121,121,121,258,259,271,145.85,Funrun,胡彦斌,Funrun,,sdom1702T.gm,sdom,16559437,,,456,59052
11703,記憶與回憶,金泰宇,丁翰午,sdom1703k.gn,K,120,-5,kgn,3,4,8,265,300,495,130,130,130,354,362,383,120,记忆与回忆,金泰宇,,,sdom1703K.gm,sdom,7836746,,,456,87828
1703,記憶與回憶,金泰宇,丁翰午,sdom1703t.gn,T,120,-5,kgn,2,3,4,249,265,295,130,130,130,350,354,361,120,记忆与回忆,金泰宇,,,sdom1703T.gm,sdom,6271120,,,456,83492
11704,夏娃的警告,高耀太,丁翰午,sdom1704k.gn,K,140,0,kgn,5,8,16,315,484,760,102,102,102,365,383,390,140,夏娃的警告,高耀太,,,sdom1704K.gm,sdom,5194969,,,456,79484
1704,夏娃的警告,高耀太,丁翰午,sdom1704t.gn,T,140,0,kgn,3,4,5,243,271,315,102,102,102,354,358,365,140,夏娃的警告,高耀太,,,sdom1704T.gm,sdom,11565634,,,456,77756
11705,真的嗎,高耀太,丁翰午,sdom1705k.gn,K,128,0,kgn,6,8,11,378,588,841,129,129,129,500,517,521,128,真的吗,高耀太,,,sdom1705K.gm,sdom,736269,,,456,106788
1705,真的嗎,高耀太,丁翰午,sdom1705t.gn,T,128,0,kgn,3,4,6,298,341,377,129,129,129,494,501,500,128,真的吗,高耀太,,,sdom1705T.gm,sdom,8967522,,,456,105276
11706,I Like Choco,金正恩,丁翰午,sdom1706k.gn,K,120,0,kgn,4,5,20,307,412,736,122,122,122,444,454,474,120,I Like Choco,金正恩,I Like Choco,,sdom1706K.gm,sdom,7836746,,,456,98832
1706,I Like Choco,金正恩,丁翰午,sdom1706t.gn,T,120,0,kgn,3,4,5,276,307,412,122,122,122,436,444,453,120,I Like Choco,金正恩,I Like Choco,,sdom1706T.gm,sdom,6271120,,,456,96788
11707,看了又看,金鐘旭,李寅晨,sdom1707k.gn,K,130,51,kgn,1,5,7,162,291,467,94,94,94,171,205,217,130,看了又看,金钟旭,,,sdom1707K.gm,rewu,1044917,,,,29844
1707,看了又看,金鐘旭,李寅晨,sdom1707t.gn,T,130,51,kgn,1,2,5,162,210,377,94,94,94,171,201,220,130,看了又看,金钟旭,,,sdom1707T.gm,rewu,16559437,,,,30516
11708,Vogue Girl,李貞賢,李寅晨,sdom1708k.gn,K,122,0,kgn,1,6,10,198,368,573,112,106,106,206,231,235,122,Vogue Girl,李贞贤,Vogue Girl,,sdom1708K.gm,sdom,9458173,,,456,39492
1708,Vogue Girl,李貞賢,李寅晨,sdom1708t.gn,T,122,0,kgn,1,3,5,198,245,367,106,106,106,206,213,231,122,Vogue Girl,李贞贤,Vogue Girl,,sdom1708T.gm,sdom,3628250,,,456,40728
11709,你是我的,李貞賢,李寅晨,sdom1709k.gn,K,123.99,0,kgn,2,6,7,203,401,542,120,120,120,196,234,258,123.99,你是我的,李贞贤,,,sdom1709K.gm,sdom,9458173,,,456,37432
1709,你是我的,李貞賢,李寅晨,sdom1709t.gn,T,123.99,0,kgn,1,3,5,210,248,316,120,120,120,224,204,213,123.99,你是我的,李贞贤,,,sdom1709T.gm,sdom,3628250,,,456,36716
11710,親愛的,潘偉柏,李寅晨,sdom1710k.gn,K,90,0,songname,1,4,8,156,335,400,120,120,120,160,177,183,90,亲爱的,潘玮柏,,,sdom1710K.gm,sdom,9458173,,,456,42116
1710,親愛的,潘偉柏,李寅晨,sdom1710t.gn,T,90,0,songname,1,2,3,156,201,250,120,120,120,160,165,174,90,亲爱的,潘玮柏,,,sdom1710T.gm,sdom,14701905,,,456,45396
11711,雙人舞,潘偉柏,WolF.R,sdom1711k.gn,K,74,0,songname,4,6,9,345,474,612,129,129,129,157,167,168,74,双人舞,潘玮柏,,,sdom1711K.gm,sdom,11049386,,,456,37692
1711,雙人舞,潘偉柏,WolF.R,sdom1711t.gn,T,74,0,songname,1,3,4,129,243,345,129,129,129,91,134,157,74,双人舞,潘玮柏,,,sdom1711T.gm,sdom,14701905,,,456,37692
11712,只知道愛,我不管家族,WolF.R,sdom1712k.gn,K,102,0,kgn,3,6,10,299,462,689,131,131,131,167,214,225,102,只知道爱,我不管家族,,,sdom1712K.gm,rewu,10989279,,,,40452
1712,只知道愛,我不管家族,WolF.R,sdom1712t.gn,T,102,0,kgn,1,3,6,203,299,462,131,131,131,125,167,214,102,只知道爱,我不管家族,,,sdom1712T.gm,rewu,6694286,,,,40452
11713,舞林盟主,戴雪兒,WolF.R,sdom1713k.gn,K,131,0,kgn,4,9,11,301,444,543,95,95,95,172,200,201,131,舞林盟主,戴雪儿,,,sdom1713K.gm,rewu,10989279,,,,48472
1713,舞林盟主,戴雪兒,WolF.R,sdom1713t.gn,T,131,0,kgn,1,4,5,134,261,317,95,95,95,86,141,178,131,舞林盟主,戴雪儿,,,sdom1713T.gm,rewu,6694286,,,,48472
11714,Maybe,秀彬 feat. Speed Motion,WolF.R,sdom1714k.gn,K,98,0,kgn,3,7,10,318,472,666,127,127,127,171,210,219,98,feat. Speed Motion,秀彬,feat. Speed Motion,,sdom1714K.gm,rewu,7238537,,,,41636
1714,Maybe,秀彬 feat. Speed Motion,WolF.R,sdom1714t.gn,T,98,0,kgn,1,3,7,141,318,472,127,127,127,111,171,210,98,feat. Speed Motion,秀彬,feat. Speed Motion,,sdom1714T.gm,rewu,11096582,,,,41636
11715,第89鍵,蕭閎仁,WolF.R,sdom1715k.gn,K,88,0,songname,3,6,9,291,444,600,141,141,141,161,193,199,88,第89鍵,蕭閎仁,,,sdom1715K.gm,sdom,9458173,,,456,34752
1715,第89鍵,蕭閎仁,WolF.R,sdom1715t.gn,T,88,0,songname,1,3,6,101,291,444,141,141,141,92,161,193,88,第89鍵,蕭閎仁,,,sdom1715T.gm,sdom,3628250,,,456,34752
11716,Beautiful woman,張懸,WolF.R,sdom1716k.gn,K,153,20,songname,5,8,11,376,569,811,112,112,112,224,275,284,153,Beautiful woman,張懸,Beautiful woman,,sdom716K.gm,sdom,9458173,,,456,53532
1716,Beautiful woman,張懸,WolF.R,sdom1716t.gn,T,153,20,songname,1,2,5,168,282,376,112,112,112,123,192,224,153,Beautiful woman,張懸,Beautiful woman,,sdom716T.gm,sdom,5378792,,,456,53532
11717,城市,張懸,WolF.R,sdom1717k.gn,K,100,0,songname,4,5,10,263,390,588,112,112,112,157,182,184,100,城市,張懸,,,sdom1717K.gm,sdom,736269,,,456,34692
1717,城市,張懸,WolF.R,sdom1717t.gn,T,100,0,songname,1,4,5,148,263,390,112,112,112,126,157,182,100,城市,張懸,,,sdom1717T.gm,sdom,8967522,,,456,34692
11718,放開你的頭腦,溫嵐,丁翰午,sdom1718k.gn,K,114,0,songname,5,8,11,347,600,891,128,128,128,408,450,451,114,放開你的頭腦,溫嵐,,,sdom1718K.gm,sdom,10275474,,,456,92460
1718,放開你的頭腦,溫嵐,丁翰午,sdom1718t.gn,T,114,0,songname,3,4,5,255,309,335,128,128,128,400,404,408,114,放開你的頭腦,溫嵐,,,sdom1718T.gm,sdom,4675663,,,456,89364
11719,把心拉近,吳克群,丁翰午,sdom1719k.gn,K,123,0,songname,6,6,14,337,389,609,113,113,113,394,399,612,123,把心拉近,吳克群,,,sdom1719K.gm,sdom,9458173,,,456,96096
1719,把心拉近,吳克群,丁翰午,sdom1719t.gn,T,123,0,songname,3,4,6,249,270,337,113,113,113,367,368,394,123,把心拉近,吳克群,,,sdom1719T.gm,sdom,6271120,,,456,81132
11720,在樹上唱歌,郭靜,丁翰午,sdom1720k.gn,K,130,0,songname,4,5,10,322,375,565,121,121,121,454,466,475,130,在樹上唱歌,郭靜,,,sdom1720K.gm,sdom,9458173,,,456,153472
1720,在樹上唱歌,郭靜,丁翰午,sdom1720t.gn,T,130,0,songname,3,4,5,260,322,358,121,121,121,432,454,457,130,在樹上唱歌,郭靜,,,sdom1720T.gm,sdom,3628250,,,456,151424
11721,戀愛絕句選,黃雅莉,TONY.C,sdom1721k.gn,K,97,0,songname,4,6,9,372,499,804,153,153,153,235,249,256,97,戀愛絕句選,黃雅莉,,,sdom1721K.gm,sdom,9458173,,,456,64252
1721,戀愛絕句選,黃雅莉,TONY.C,sdom1721t.gn,T,97,0,songname,2,4,6,264,372,499,148,153,153,208,235,250,97,戀愛絕句選,黃雅莉,,,sdom1721T.gm,sdom,3628250,,,456,64252
11722,一切為了愛,品冠,TONY.C,sdom1722k.gn,K,86,0,songname,4,5,10,343,527,754,156,156,156,193,217,226,86,一切為了愛,品冠,,,sdom1722K.gm,sdom,14909828,,,456,53532
1722,一切為了愛,品冠,TONY.C,sdom1722t.gn,T,86,0,songname,2,4,5,276,343,527,156,156,156,182,195,217,86,一切為了愛,品冠,,,sdom1722T.gm,sdom,11373467,,,456,53532
11723,我是傳奇,棒棒堂,TONY.C,sdom1723k.gn,K,110,0,songname,5,10,14,433,851,1182,154,154,154,239,304,311,110,我是傳奇,棒棒堂,,,sdom1723K.gm,sdom,9204615,,,456,102220
1723,我是傳奇,棒棒堂,TONY.C,sdom1723t.gn,T,110,0,songname,1,2,5,253,306,433,154,154,154,199,213,239,110,我是傳奇,棒棒堂,,,sdom1723T.gm,sdom,15028578,,,456,102220
11724,相愛後動物感傷,張惠妹,朱貝,sdom1724k.gn,K,115,-9,songname,4,8,11,435,774,896,154,154,154,304,325,322,115,相愛後動物感傷,張惠妹,,,sdom1724K.gm,sdom,11049386,,,456,63192
1724,相愛後動物感傷,張惠妹,朱貝,sdom1724t.gn,T,115,-9,songname,1,2,4,196,313,414,154,154,154,193,273,293,115,相愛後動物感傷,張惠妹,,,sdom1724T.gm,sdom,14701905,,,456,48684
11725,法克這個人,蕭閎仁,朱貝,sdom1725k.gn,K,84,0,songname,4,7,10,415,668,843,180,180,180,235,260,261,84,法克這個人,蕭閎仁,,,sdom1725K.gm,sdom,10989279,,,456,75084
1725,法克這個人,蕭閎仁,朱貝,sdom1725t.gn,T,84,0,songname,1,3,4,216,345,448,180,180,180,189,225,247,84,法克這個人,蕭閎仁,,,sdom1725T.gm,sdom,6694286,,,456,42588
11726,我會很愛你,言承旭,朱貝,sdom1726k.gn,K,110,0,songname,3,7,10,321,588,836,141,141,141,262,281,285,110,我會很愛你,言承旭,,,sdom1726K.gm,sdom,7497427,,,456,56172
1726,我會很愛你,言承旭,朱貝,sdom1726t.gn,T,110,0,songname,1,3,4,230,315,432,141,141,141,207,239,270,110,我會很愛你,言承旭,,,sdom1726T.gm,sdom,16174732,,,456,46488
11727,王妃,蕭敬滕,李寅晨,sdom1727k.gn,K,127,-27,songname,7,10,11,526,586,632,119,119,119,249,251,250,127,王妃,萧敬腾,,,sdom1727K.gm,sdom,9458173,,,456,74320
1727,王妃,蕭敬滕,李寅晨,sdom1727t.gn,T,127,-27,songname,1,3,5,216,266,314,119,119,119,230,234,236,127,王妃,萧敬腾,,,sdom1727T.gm,sdom,3628250,,,456,74320
11728,當你想著我,品冠,李寅晨,sdom1728k.gn,K,107,38,songname,2,5,6,303,446,520,150,150,150,256,308,274,107,当你想着我,品冠,,,sdom1728K.gm,sdom,7497427,,,456,57048
1728,當你想著我,品冠,李寅晨,sdom1728t.gn,T,107,38,songname,1,2,4,238,290,347,150,150,150,232,376,244,107,当你想着我,品冠,,,sdom1728T.gm,sdom,16174732,,,456,62124
11729,無重力,潘偉柏,李寅晨,sdom1729k.gn,K,54,0,songname,2,4,6,206,292,407,137,137,137,211,235,237,54,无重力,潘玮柏,,,sdom1729K.gm,rewu,7238537,,,,82776
1729,無重力,潘偉柏,李寅晨,sdom1729t.gn,T,54,0,songname,1,2,3,109,206,288,137,137,137,194,242,228,54,无重力,潘玮柏,,,sdom1729T.gm,rewu,11096582,,,,82776
11730,花蝴蝶,蔡依林,丁翰午,sdom1730k.gn,K,124,0,songname,5,6,13,390,433,713,114,114,114,478,479,485,124,花蝴蝶,蔡依林,,,sdom1730K.gm,sdom,14909828,,,456,99156
1730,花蝴蝶,蔡依林,丁翰午,sdom1730t.gn,T,124,0,songname,4,5,6,318,389,433,114,114,114,472,478,479,124,花蝴蝶,蔡依林,,,sdom1730T.gm,sdom,11373467,,,456,98340
11731,連哭都是我的錯,東來東往,丁翰午,sdom1731k.gn,K,132,0,kgn,3,6,8,282,430,510,130,130,130,411,446,455,132,连哭都是我的错,东来东往,,,sdom1731K.gm,sdom,9204615,,,456,115456
1731,連哭都是我的錯,東來東往,丁翰午,sdom1731t.gn,T,132,0,kgn,2,3,4,255,282,316,130,130,130,406,412,422,132,连哭都是我的错,东来东往,,,sdom1731T.gm,sdom,15028578,,,456,118424
11732,你的歌,陶吉吉,丁翰午,sdom1732k.gn,K,144,0,songname,3,5,11,375,453,772,168,168,168,642,656,703,144,你的歌,陶喆,,,sdom1732K.gm,sdom,15011304,,,456,238168
1732,你的歌,陶吉吉,丁翰午,sdom1732t.gn,T,144,0,songname,2,3,4,268,375,445,168,168,168,568,642,657,144,你的歌,陶喆,,,sdom1732T.gm,sdom,2935808,,,456,225320
11733,小情歌,蘇打綠,TONY.C,sdom1733k.gn,K,132,0,songname,3,5,9,383,485,785,178,178,178,302,341,392,132,小情歌,苏打绿,,,sdom1733K.gm,sdom,8332380,,,456,67976
1733,小情歌,蘇打綠,TONY.C,sdom1733t.gn,T,132,0,songname,2,3,4,257,383,452,178,178,178,250,302,327,132,小情歌,苏打绿,,,sdom1733T.gm,sdom,16471820,,,456,67976
11734,被吸引了,我不管家族,TONY.C,sdom1734k.gn,K,130,5,kgn,3,6,15,288,474,905,126,126,126,241,272,283,130,被吸引了,我不管家族,,,sdom1734K.gm,rewu,10486374,,,,53832
1734,被吸引了,我不管家族,TONY.C,sdom1734t.gn,T,130,5,kgn,2,3,6,202,288,474,126,126,126,196,241,272,130,被吸引了,我不管家族,,,sdom1734T.gm,rewu,15164835,,,,53832
11735,你要走了嗎,我不管家族,TONY.C,sdom1735k.gn,K,118,0,kgn,2,6,12,218,334,743,101,101,101,148,184,218,118,你要走了吗,我不管家族,,,sdom1735K.gm,rewu,4992087,,,,38564
1735,你要走了嗎,我不管家族,TONY.C,sdom1735t.gn,T,118,0,kgn,1,2,6,176,218,334,101,101,101,131,148,184,118,你要走了吗,我不管家族,,,sdom1735T.gm,rewu,10672902,,,,38564
11736,DNA,五月天,朱貝,sdom1736k.gn,K,152,-4,songname,5,9,16,361,557,835,118,118,118,291,321,328,152,DNA,五月天,DNA,,sdom1736K.gm,sdom,9458173,,,456,64344
1736,DNA,五月天,朱貝,sdom1736t.gn,T,152,-4,songname,1,4,6,177,337,415,118,118,118,199,278,302,152,DNA,五月天,DNA,,sdom1736T.gm,sdom,3628250,,,456,81024
11737,So What,粉紅佳人,朱貝,sdom1737k.gn,K,126,4,kgn,4,7,11,381,513,787,139,139,139,278,291,304,126,So What,粉红佳人,So What,,sdom1737K.gm,sdom,736269,,,456,84496
1737,So What,粉紅佳人,朱貝,sdom1737t.gn,T,126,4,kgn,1,3,5,193,346,463,139,139,139,199,270,293,126,So What,粉红佳人,So What,,sdom1737T.gm,sdom,8967522,,,456,117812
11738,Suga Luv,Bizniz,朱貝,sdom1738k.gn,K,125,0,kgn,3,7,11,312,472,704,128,128,128,229,266,289,125,Suga Luv,Bizniz,Suga Luv,Bizniz,sdom1738K.gm,sdom,10275474,,,456,65796
1738,Suga Luv,Bizniz,朱貝,sdom1738t.gn,T,125,0,kgn,1,4,5,178,314,401,128,128,128,181,246,268,125,Suga Luv,Bizniz,Suga Luv,Bizniz,sdom1738T.gm,sdom,4675663,,,456,44796
11739,說出願望吧,少女時代,WolF.R,sdom1739k.gn,K,123,0,kgn,3,6,9,316,461,620,146,146,146,206,251,271,123,说出愿望吧,少女时代,,,sdom1739K.gm,sdom,5194969,,,456,46872
1739,說出願望吧,少女時代,WolF.R,sdom1739t.gn,T,123,0,kgn,1,3,6,177,316,461,146,146,146,139,206,251,123,说出愿望吧,少女时代,,,sdom1739T.gm,sdom,11565634,,,456,46872
11740,Etude,少女時代,WolF.R,sdom1740k.gn,K,128,0,kgn,3,5,8,311,447,614,131,131,131,229,266,296,128,Etude,少女时代,Etude,,sdom1740K.gm,sdom,11049386,,,456,50688
1740,Etude,少女時代,WolF.R,sdom1740t.gn,T,128,0,kgn,1,3,5,192,311,447,131,131,131,179,229,266,128,Etude,少女时代,Etude,,sdom1740T.gm,sdom,14701905,,,456,50688
11741,加減公式,Flying Girls,WolF.R,sdom1741k.gn,K,122,0,kgn,3,5,11,244,389,588,121,121,121,170,224,256,122,加减公式,Flying Girls,,Flying Girls,sdom1741K.gm,sdom,5483023,,,456,41316
1741,加減公式,Flying Girls,WolF.R,sdom1741t.gn,T,122,0,kgn,1,3,5,132,244,389,121,121,121,103,170,224,122,加减公式,Flying Girls,,Flying Girls,sdom1741T.gm,sdom,3018088,,,456,41316
11742,白馬王子,Kara,丁翰午,sdom1742k.gn,K,126,0,kgn,5,6,12,362,426,596,104,104,104,378,378,384,126,白马王子,Kara,,Kara,sdom1742K.gm,sdom,5771106,,,456,78312
1742,白馬王子,Kara,丁翰午,sdom1742t.gn,T,126,0,kgn,4,5,6,290,362,426,104,104,104,367,378,378,126,白马王子,Kara,,Kara,sdom1742T.gm,sdom,11499531,,,456,77676
11743,星光閃耀的夜晚,OneTwo,丁翰午,sdom1743k.gn,K,128,0,kgn,5,7,10,338,420,615,99,99,99,355,352,360,128,星光闪耀的夜晚,OneTwo,,OneTwo,sdom1743K.gm,sdom,9522622,,,456,77892
1743,星光閃耀的夜晚,OneTwo,丁翰午,sdom1743t.gn,T,128,0,kgn,4,4,5,241,281,338,99,99,99,345,351,355,128,星光闪耀的夜晚,OneTwo,,OneTwo,sdom1743T.gm,sdom,10989279,,,456,91024
11744,Gloria,PK Heman,丁翰午,sdom1744k.gn,K,118,0,kgn,4,7,9,355,455,593,103,103,103,371,378,387,118,Gloria,PK Heman,Gloria,PK Heman,sdom1744K.gm,rewu,6694286,,,,78312
1744,Gloria,PK Heman,丁翰午,sdom1744t.gn,T,118,0,kgn,3,4,5,262,354,348,103,103,103,359,371,366,118,Gloria,PK Heman,Gloria,PK Heman,sdom1744T.gm,rewu,773710,,,,76632
11745,一起玩吧,RooRa,丁翰午,sdom1745k.gn,K,109,0,kgn,5,7,10,290,408,546,99,99,99,269,285,289,109,一起玩吧,RooRa,,RooRa,sdom1745K.gm,rewu,1829420,,,,71268
1745,一起玩吧,RooRa,丁翰午,sdom1745t.gn,T,109,0,kgn,3,4,5,241,265,290,99,99,99,269,268,269,109,一起玩吧,RooRa,,RooRa,sdom1745T.gm,rewu,11096582,,,,69972
11746,stand by me,shinee,李寅晨,sdom1746k.gn,K,111,18,kgn,6,7,9,371,435,529,105,105,105,189,206,208,111,stand by me,shinee,stand by me,shinee,sdom1746K.gm,sdom,14909828,,,456,52832
1746,stand by me,shinee,李寅晨,sdom1746t.gn,T,111,18,kgn,1,4,4,173,252,335,105,105,105,163,181,191,111,stand by me,shinee,stand by me,shinee,sdom1746T.gm,sdom,7678725,,,456,52436
11747,準備開始,T-Max,李寅晨,sdom1747k.gn,K,124,3,kgn,5,9,11,331,495,645,106,106,106,218,222,233,124,准备开始,T-Max,,T-Max,sdom1747K.gm,rewu,855752,,,,49868
1747,準備開始,T-Max,李寅晨,sdom1747t.gn,T,124,3,kgn,2,3,5,210,239,359,106,106,106,196,203,216,124,准备开始,T-Max,,T-Max,sdom1747T.gm,rewu,15011304,,,,47908
11748,新窩,飛輪海,李寅晨,sdom1748k.gn,K,120,20,kgn,4,6,9,295,332,459,98,98,98,197,203,204,120,新窝,飞轮海,,,sdom1748K.gm,rewu,2935808,,,,44244
1748,新窩,飛輪海,李寅晨,sdom1748t.gn,T,120,20,kgn,1,4,5,185,239,348,98,98,98,174,180,204,120,新窝,飞轮海,,,sdom1748T.gm,rewu,4382750,,,,48088
11749,Style News,閔孝琳,李寅晨,sdom1749k.gn,K,127,-5,kgn,5,7,9,263,342,499,92,92,92,172,179,200,127,Style News,闵孝琳,Style News,,sdom1749K.gm,rewu,11815907,,,,41940
1749,Style News,閔孝琳,李寅晨,sdom1749t.gn,T,127,-5,kgn,1,4,5,156,225,300,92,92,92,159,170,178,127,Style News,闵孝琳,Style News,,sdom1749T.gm,rewu,15164835,,,,36632
11750,Hot N' Cold,凱蒂派瑞,TONY.C,sdom1750k.gn,K,132,0,kgn,2,5,12,324,498,919,158,158,158,273,301,354,132,Hot N' Cold,凯蒂派瑞,Hot N' Cold,,sdom1750K.gm,rewu,4992087,,,,58656
1750,Hot N' Cold,凱蒂派瑞,TONY.C,sdom1750t.gn,T,132,0,kgn,1,2,5,194,324,498,158,158,158,208,273,301,132,Hot N' Cold,凯蒂派瑞,Hot N' Cold,,sdom1750T.gm,rewu,6639481,,,,58656
11751,Because of you,Winds,TONY.C,sdom1751k.gn,K,100.92,3,kgn,3,4,8,336,392,657,142,142,142,224,235,248,100.92,Because of you,Winds,Because of you,Winds,sdom1751K.gm,rewu,16052177,,,,46164
1751,Because of you,Winds,TONY.C,sdom1751t.gn,T,100.92,3,kgn,2,3,4,253,336,392,142,142,142,190,224,235,100.92,Because of you,Winds,Because of you,Winds,sdom1751T.gm,rewu,16373217,,,,46164
11752,The Couple,One Love,TONY.C,sdom1752k.gn,K,128,5,kgn,5,7,15,376,497,951,120,120,120,234,265,277,128,The Couple,One Love,The Couple,One Love,sdom1752K.gm,rewu,774425,,,,49812
1752,The Couple,One Love,TONY.C,sdom1752t.gn,T,128,5,kgn,1,2,5,197,276,376,120,120,120,165,203,234,128,The Couple,One Love,The Couple,One Love,sdom1752T.gm,rewu,9543791,,,,49812
11753,LUV D.N.A,MC 夢,TONY.C,sdom1753k.gn,K,118,0,kgn,3,5,9,365,545,827,158,158,158,297,324,336,118,LUV D.N.A,MC 梦,LUV D.N.A,,sdom1753K.gm,rewu,9458173,,,,61944
1753,LUV D.N.A,MC 夢,TONY.C,sdom1753t.gn,T,118,0,kgn,1,3,5,231,364,545,158,158,158,234,292,324,118,LUV D.N.A,MC 梦,LUV D.N.A,,sdom1753T.gm,rewu,11602070,,,,61944
11754,Indian Boy,MC 夢,朱貝,sdom1754k.gn,K,120,7,kgn,4,6,10,355,472,706,130,130,130,211,236,262,120,Indian Boy,MC 梦,Indian Boy,,sdom1754K.gm,rewu,9458173,,,,55140
1754,Indian Boy,MC 夢,朱貝,sdom1754t.gn,T,120,7,kgn,1,2,5,152,260,362,130,130,130,166,232,246,120,Indian Boy,MC 梦,Indian Boy,,sdom1754T.gm,rewu,11602070,,,,40548
11755,the boy i used to know,Marie Serneholt,WolF.R,sdom1755k.gn,K,105,2,kgn,4,5,9,278,388,582,118,118,118,188,217,222,105,the boy i used to know,Marie Serneholt,the boy i used to know,Marie Serneholt,sdom1755K.gm,rewu,11823522,,,,44568
1755,the boy i used to know,Marie Serneholt,WolF.R,sdom1755t.gn,T,105,2,kgn,1,4,5,159,278,388,118,118,118,133,188,217,105,the boy i used to know,Marie Serneholt,the boy i used to know,Marie Serneholt,sdom1755T.gm,rewu,935380,,,,44208
11756,Rally,Jewelry,WolF.R,sdom1756k.gn,K,89,0,kgn,5,8,12,421,575,804,151,151,151,175,206,217,89,Rally,Jewelry,Rally,Jewelry,sdom1756K.gm,rewu,9175850,,,,38932
1756,Rally,Jewelry,WolF.R,sdom1756t.gn,T,89,0,kgn,4,5,8,313,421,574,151,151,151,145,175,205,89,Rally,Jewelry,Rally,Jewelry,sdom1756T.gm,rewu,13176189,,,,38932
11757,愛上這世界,周瑜民,李寅晨,sdom1757k.gn,K,110,-6,songname,5,8,14,361,555,666,102,102,102,193,193,196,110,愛上這世界,周瑜民,,,sdom1757K.gm,sdom,9458173,,,456,51324
1757,愛上這世界,周瑜民,李寅晨,sdom1757t.gn,T,110,-6,songname,1,3,5,162,230,342,102,102,102,169,179,190,110,愛上這世界,周瑜民,,,sdom1757T.gm,sdom,3628250,,,456,51324
11758,一有愛就走吧,許茹芸,朱貝,sdom1758k.gn,K,126,11,songname,5,6,8,531,593,618,154,154,154,328,337,343,126,一有愛就走吧,許茹芸,,,sdom1758K.gm,sdom,8332380,,,456,66432
1758,一有愛就走吧,許茹芸,朱貝,sdom1758t.gn,T,126,11,songname,1,2,3,251,318,363,154,154,154,240,275,297,126,一有愛就走吧,許茹芸,,,sdom1758T.gm,sdom,16471820,,,456,54984
11759,和你一起,許茹芸,TONY.C,sdom1759k.gn,K,83.5,0,songname,4,6,9,456,605,986,224,224,224,263,277,275,83.5,和你一起,許茹芸,,,sdom1759K.gm,sdom,9458173,,,456,86964
1759,和你一起,許茹芸,TONY.C,sdom1759t.gn,T,83.5,0,songname,1,2,4,285,370,456,224,224,224,235,250,263,83.5,和你一起,許茹芸,,,sdom1759W.gm,sdom,3628250,,,456,86964
11760,Skin On Skin,U.Franke&A.Breitschaft,朱貝,sdom1760k.gn,K,135,20,songname,7,11,15,545,626,1093,140,140,140,315,326,333,135,Skin On Skin,"U.Franke, A.Breitschaft",Skin On Skin,"U.Franke, A.Breitschaft",sdom1760K.gm,sdom,736269,,,456,64884
1760,Skin On Skin,U.Franke&A.Breitschaft,朱貝,sdom1760t.gn,T,135,20,songname,1,3,5,221,328,407,140,140,140,218,284,305,135,Skin On Skin,"U.Franke, A.Breitschaft",Skin On Skin,"U.Franke, A.Breitschaft",sdom1760T.gm,sdom,8967522,,,456,51660
